Rank,Symbol,Latest_Return_%,RSI,MACD_Histogram,BB_Position,ATR_%,Volume_Surge_x,Corp_Ann_Sentiment,News_Sentiment,News_Articles,Blended_Sentiment,Patterns_Detected,Surge_Prob_%,Above_Threshold,Confidence
2280,DIVISLAB,0.0,55.5,11.7215,0.78,2.2,0.67,0.0,0.16,7,0.1,—,10.7,NO,LOW ★
2281,BENGALASM,-0.76,47.8,-1.6324,0.33,2.22,1.15,0.0,0.0,3,0.0,"Accumulation, Doji",10.6,NO,LOW ★
2282,IIFLCAPS,-0.06,32.8,-0.7348,0.28,1.19,1.4,0.0,0.15,7,0.09,Doji,10.6,NO,LOW ★
2283,BAJAJ-AUTO,0.0,97.7,16.0543,0.67,2.01,1.23,0.0,0.03,7,0.02,Accumulation,10.6,NO,LOW ★
2284,HEROMOTOCO,1.03,47.8,9.7165,0.56,2.19,1.06,0.0,0.09,7,0.06,—,10.6,NO,LOW ★
2285,ATLASCYCLE,0.0,43.6,-0.0267,0.38,2.56,0.96,0.0,0.0,4,0.0,—,10.6,NO,LOW ★
2286,SANOFICONR,1.34,22.6,-15.3657,0.27,2.02,0.2,0.0,0.27,7,0.16,Accumulation,10.6,NO,LOW ★
2287,GHCL,1.8,50.6,0.863,0.51,1.98,0.65,0.0,0.23,7,0.14,—,10.6,NO,LOW ★
2288,HGINFRA,1.39,39.9,-0.9633,0.31,2.26,0.84,0.0,0.0,7,0.0,Accumulation,10.6,NO,LOW ★
2289,BOSCHLTD,-0.97,66.9,49.1763,0.78,2.09,0.28,0.0,0.32,7,0.19,—,10.6,NO,LOW ★
2290,RELIANCE,0.0,52.0,3.7825,0.69,2.02,0.77,0.0,0.07,7,0.04,—,10.6,NO,LOW ★
2291,ACCELYA,1.43,41.1,0.2548,0.45,2.05,1.04,0.0,0.18,7,0.11,—,10.6,NO,LOW ★
2292,ACI,0.56,49.8,1.2195,0.45,2.71,0.84,0.0,-0.09,7,-0.06,—,10.6,NO,LOW ★
2293,ONGC,0.0,80.0,1.7448,0.67,2.0,0.7,0.0,0.12,7,0.07,—,10.6,NO,LOW ★
2294,SCHAND,0.47,46.5,0.4877,0.48,2.72,0.51,0.0,0.0,5,0.0,—,10.6,NO,LOW ★
2295,ANURAS,0.01,44.3,1.5506,0.4,1.69,1.04,0.0,0.0,7,0.0,"Consolidation, Accumulation, Doji",10.6,NO,LOW ★
2296,GRASIM,0.68,57.8,-0.2635,0.93,1.74,0.92,0.0,0.07,7,0.04,—,10.6,NO,LOW ★
2297,BRITANNIA,0.0,56.4,12.0858,0.66,2.1,0.75,0.0,0.04,7,0.02,—,10.5,NO,LOW ★
2298,PGHH,0.54,37.0,21.0971,0.37,2.0,1.03,0.72,0.11,7,0.35,Accumulation,10.5,NO,LOW ★
2299,SBIN,0.0,45.3,0.1287,0.61,1.95,1.05,0.0,0.31,7,0.19,—,10.5,NO,LOW ★
2300,BLIL,-0.27,34.6,-0.0363,0.24,1.59,1.21,0.0,0.11,7,0.07,—,10.5,NO,LOW ★
2301,ICICIBANK,0.0,61.0,-2.8676,0.67,1.94,0.59,0.0,-0.03,7,-0.02,—,10.5,NO,LOW ★
2302,ARVSMART,0.56,51.4,0.7492,0.73,2.01,0.6,0.0,0.19,7,0.11,—,10.5,NO,LOW ★
2303,LTFOODS,0.18,54.7,1.9897,0.87,2.63,0.76,0.0,-0.06,7,-0.04,—,10.5,NO,LOW ★
2304,BANARISUG,0.58,37.8,4.0634,0.46,1.91,0.38,0.0,0.3,7,0.18,—,10.5,NO,LOW ★
2305,HINDALCO,0.0,56.5,3.8307,0.5,2.19,0.98,0.0,0.0,7,0.0,Accumulation,10.5,NO,LOW ★
2306,GILLETTE,0.73,50.8,16.9949,0.76,1.91,0.51,0.72,0.41,7,0.53,—,10.5,NO,LOW ★
